0417195041
Bag = 17 , Depth = 1853.72 , Temperature = 20.3468
Bag = 18 , Depth = 1836.55 , Temperature = 21.1285
Bag = 19 , Depth = 1832.96 , Temperature = 20.9331
Bag = 20 , Depth = 1853.68 , Temperature = 21.2262
Bag = 21 , Depth = 1861.15 , Temperature = 21.2262
Bag = 22 , Depth = 1845.6 , Temperature = 20.3468
Bag = 23 , Depth = 1842.35 , Temperature = 20.7377
Bag = 24 , Depth = 1844.93 , Temperature = 21.7147
Bag = 25 , Depth = 1839.41 , Temperature = 20.4446
Bag = 26 , Depth = 1917.28 , Temperature = 20.7377
Bag = 27 , Depth = 1848.09 , Temperature = 21.2262
Bag = 28 , Depth = 1841.03 , Temperature = 21.1285
Bag = 29 , Depth = 1843.1 , Temperature = 20.7377
Bag = 30 , Depth = 1858 , Temperature = 20.5423
Bag = 31 , Depth = 1848.98 , Temperature = 20.8354
Bag = 32 , Depth = 1851.15 , Temperature = 21.0308
Bag = 33 , Depth = 1839.13 , Temperature = 23.8642
Bag = 34 , Depth = 1847.21 , Temperature = 20.8354
Bag = 35 , Depth = 1861.96 , Temperature = 19.4675
Bag = 36 , Depth = 1859.99 , Temperature = 19.6629
Bag = 37 , Depth = 1834.04 , Temperature = 20.64
Bag = 38 , Depth = 1856.78 , Temperature = 21.0308
Bag = 39 , Depth = 1852.48 , Temperature = 20.64
Bag = 40 , Depth = 1832.56 , Temperature = 20.2491
Bag = 41 , Depth = 1836.45 , Temperature = 20.3468
Bag = 42 , Depth = 1839.05 , Temperature = 20.1514
Bag = 43 , Depth = 1839.04 , Temperature = 20.64
Bag = 44 , Depth = 1853.22 , Temperature = 19.7606
Bag = 45 , Depth = 1832.21 , Temperature = 19.7606
Bag = 46 , Depth = 1834 , Temperature = 20.1514
Bag = 47 , Depth = 1851.61 , Temperature = 20.0537
Bag = 48 , Depth = 1848.69 , Temperature = 20.1514
Bag = 49 , Depth = 1843.54 , Temperature = 18.8813
Bag = 50 , Depth = 1856.37 , Temperature = 18.7836
0417200656
Bag = 1 , Depth = 1838.11 , Temperature = 18.3928
Bag = 2 , Depth = 1838.25 , Temperature = 18.5882
Bag = 3 , Depth = 1862.98 , Temperature = 20.8354
Bag = 4 , Depth = 1841.36 , Temperature = 20.9331
Bag = 5 , Depth = 1856.05 , Temperature = 20.4787
Bag = 6 , Depth = 1845.99 , Temperature = 20.8354
Bag = 7 , Depth = 1857.18 , Temperature = 20.4446
Bag = 8 , Depth = 1846.09 , Temperature = 20.9331
Bag = 9 , Depth = 1852.1 , Temperature = 24.3527
Bag = 10 , Depth = 1853.4 , Temperature = 20.64
Bag = 11 , Depth = 1844.23 , Temperature = 20.3468
Bag = 12 , Depth = 1849.22 , Temperature = 20.0537
Bag = 13 , Depth = 1849.88 , Temperature = 20.7377
Bag = 14 , Depth = 1831.78 , Temperature = 20.2491
Bag = 15 , Depth = 1842.93 , Temperature = 20.2491
Bag = 16 , Depth = 1848.08 , Temperature = 20.2491
Bag = 17 , Depth = 1851.22 , Temperature = 20.3468
Bag = 18 , Depth = 1836.55 , Temperature = 21.1285
Bag = 19 , Depth = 1833.57 , Temperature = 21.0308
Bag = 20 , Depth = 1854.97 , Temperature = 21.2262
Bag = 21 , Depth = 1858.07 , Temperature = 21.2262
Bag = 22 , Depth = 1846.36 , Temperature = 20.3468
Bag = 23 , Depth = 1846.21 , Temperature = 20.7377
Bag = 24 , Depth = 1846.3 , Temperature = 21.7147
Bag = 25 , Depth = 1841.94 , Temperature = 20.4446
Bag = 26 , Depth = 1913.35 , Temperature = 20.7377
Bag = 27 , Depth = 1846.16 , Temperature = 21.1285
Bag = 28 , Depth = 1844.82 , Temperature = 21.0308
Bag = 29 , Depth = 1843.71 , Temperature = 20.7377
Bag = 30 , Depth = 1863.06 , Temperature = 20.5423
Bag = 31 , Depth = 1845.91 , Temperature = 20.8354
Bag = 32 , Depth = 1856.87 , Temperature = 21.0308
Bag = 33 , Depth = 1839.49 , Temperature = 23.8642
Bag = 34 , Depth = 1842.56 , Temperature = 20.7377
Bag = 35 , Depth = 1861.55 , Temperature = 19.4675
Bag = 36 , Depth = 1859.06 , Temperature = 19.5652
Bag = 37 , Depth = 1834.92 , Temperature = 20.64
Bag = 38 , Depth = 1855.77 , Temperature = 21.0308
Bag = 39 , Depth = 1850.49 , Temperature = 20.5423
Bag = 40 , Depth = 1833.85 , Temperature = 20.1514
Bag = 41 , Depth = 1833.1 , Temperature = 20.3468
Bag = 42 , Depth = 1833.13 , Temperature = 20.1514
Bag = 43 , Depth = 1837.04 , Temperature = 20.7328
Bag = 44 , Depth = 1852.78 , Temperature = 19.7606
Bag = 45 , Depth = 1832.53 , Temperature = 19.7606
Bag = 46 , Depth = 1835.13 , Temperature = 20.1514
Bag = 47 , Depth = 1852.33 , Temperature = 20.0537
Bag = 48 , Depth = 1845.78 , Temperature = 20.1514
Bag = 49 , Depth = 1838.46 , Temperature = 18.8813
Bag = 50 , Depth = 1856.99 , Temperature = 18.7836
0417200702
Bag = 1 , Depth = 1838.55 , Temperature = 18.3928
Bag = 2 , Depth = 1839.34 , Temperature = 18.5882
Bag = 3 , Depth = 1865.12 , Temperature = 20.8354
Bag = 4 , Depth = 1837.74 , Temperature = 20.9331
Bag = 5 , Depth = 1852.97 , Temperature = 20.4446
Bag = 6 , Depth = 1844.42 , Temperature = 20.8354
Bag = 7 , Depth = 1856.73 , Temperature = 20.4446
Bag = 8 , Depth = 1845.56 , Temperature = 20.9331
Bag = 9 , Depth = 1851.66 , Temperature = 24.3527
Bag = 10 , Depth = 1853.19 , Temperature = 20.64
Bag = 11 , Depth = 1845.21 , Temperature = 20.3468
Bag = 12 , Depth = 1851.19 , Temperature = 20.0537
Bag = 13 , Depth = 1852.79 , Temperature = 20.7377
Bag = 14 , Depth = 1829.9 , Temperature = 20.2491
Bag = 15 , Depth = 1848.52 , Temperature = 20.2296
Bag = 16 , Depth = 1847.21 , Temperature = 20.2491
Bag = 17 , Depth = 1853.95 , Temperature = 20.3468
Bag = 18 , Depth = 1835.9 , Temperature = 21.1285
Bag = 19 , Depth = 1835.95 , Temperature = 20.9331
Bag = 20 , Depth = 1853.32 , Temperature = 21.2262
Bag = 21 , Depth = 1861.47 , Temperature = 21.2262
Bag = 22 , Depth = 1846.79 , Temperature = 20.3468
Bag = 23 , Depth = 1844.35 , Temperature = 20.7377
Bag = 24 , Depth = 1848.44 , Temperature = 21.7147
Bag = 25 , Depth = 1840.65 , Temperature = 20.4446
Bag = 26 , Depth = 1918.11 , Temperature = 20.7377
Bag = 27 , Depth = 1848.9 , Temperature = 21.1285
Bag = 28 , Depth = 1844.74 , Temperature = 21.0308
Bag = 29 , Depth = 1843.06 , Temperature = 20.7377
Bag = 30 , Depth = 1859.27 , Temperature = 20.5423
Bag = 31 , Depth = 1845.35 , Temperature = 20.8354
Bag = 32 , Depth = 1856.47 , Temperature = 21.0308
Bag = 33 , Depth = 1839.05 , Temperature = 23.8642
Bag = 34 , Depth = 1845.75 , Temperature = 20.7377
Bag = 35 , Depth = 1862 , Temperature = 19.4675
Bag = 36 , Depth = 1859.43 , Temperature = 19.5652
Bag = 37 , Depth = 1830.03 , Temperature = 20.64
Bag = 38 , Depth = 1854.63 , Temperature = 21.0308
Bag = 39 , Depth = 1849.78 , Temperature = 20.5423
Bag = 40 , Depth = 1835.1 , Temperature = 20.2491
Bag = 41 , Depth = 1836.73 , Temperature = 20.3468
Bag = 42 , Depth = 1839.34 , Temperature = 20.1514
Bag = 43 , Depth = 1838.23 , Temperature = 20.64
Bag = 44 , Depth = 1851 , Temperature = 19.7606
Bag = 45 , Depth = 1831.44 , Temperature = 19.7606
Bag = 46 , Depth = 1835.29 , Temperature = 20.0537
Bag = 47 , Depth = 1851.16 , Temperature = 20.0537
Bag = 48 , Depth = 1848.24 , Temperature = 20.1514
Bag = 49 , Depth = 1843.13 , Temperature = 18.979
Bag = 50 , Depth = 1855.54 , Temperature = 18.7836
0417200709
Bag = 1 , Depth = 1837.14 , Temperature = 18.3928
Bag = 2 , Depth = 1835.95 , Temperature = 18.5882
Bag = 3 , Depth = 1866.05 , Temperature = 20.8354
Bag = 4 , Depth = 1842.35 , Temperature = 20.9331
Bag = 5 , Depth = 1855.32 , Temperature = 20.4446
Bag = 6 , Depth = 1844.9 , Temperature = 20.8354
Bag = 7 , Depth = 1855.04 , Temperature = 20.3468
Bag = 8 , Depth = 1846.25 , Temperature = 20.9331
Bag = 9 , Depth = 1853.92 , Temperature = 24.3527
Bag = 10 , Depth = 1853.88 , Temperature = 20.64
Bag = 11 , Depth = 1844.85 , Temperature = 20.3468
Bag = 12 , Depth = 1848.52 , Temperature = 20.0537
Bag = 13 , Depth = 1849.32 , Temperature = 20.7377
Bag = 14 , Depth = 1830.96 , Temperature = 20.2491
Bag = 15 , Depth = 1845.5 , Temperature = 20.1514
Bag = 16 , Depth = 1848.95 , Temperature = 20.2491
Bag = 17 , Depth = 1852.86 , Temperature = 20.3468
Bag = 18 , Depth = 1833.84 , Temperature = 21.1285
Bag = 19 , Depth = 1836.92 , Temperature = 20.9331
Bag = 20 , Depth = 1856.14 , Temperature = 21.2115
Bag = 21 , Depth = 1861.96 , Temperature = 21.2262
Bag = 22 , Depth = 1844.08 , Temperature = 20.3468
Bag = 23 , Depth = 1844.45 , Temperature = 20.64
Bag = 24 , Depth = 1845.82 , Temperature = 21.7147
Bag = 25 , Depth = 1840.96 , Temperature = 20.4446
Bag = 26 , Depth = 1913.8 , Temperature = 20.7377
Bag = 27 , Depth = 1845.79 , Temperature = 21.1285
Bag = 28 , Depth = 1844.74 , Temperature = 21.0308
Bag = 29 , Depth = 1839.68 , Temperature = 20.7377
Bag = 30 , Depth = 1858.07 , Temperature = 20.5423
Bag = 31 , Depth = 1848.74 , Temperature = 20.8354
Bag = 32 , Depth = 1852.23 , Temperature = 21.0308
Bag = 33 , Depth = 1834.57 , Temperature = 23.8642
Bag = 34 , Depth = 1844.82 , Temperature = 20.8354
Bag = 35 , Depth = 1859.98 , Temperature = 19.4675
Bag = 36 , Depth = 1858.66 , Temperature = 19.5652
Bag = 37 , Depth = 1833.81 , Temperature = 20.64
Bag = 38 , Depth = 1854.92 , Temperature = 21.0308
Bag = 39 , Depth = 1850.7 , Temperature = 20.5423
Bag = 40 , Depth = 1834.38 , Temperature = 20.2491
Bag = 41 , Depth = 1837.1 , Temperature = 20.3468
Bag = 42 , Depth = 1838.93 , Temperature = 20.1514
Bag = 43 , Depth = 1838.79 , Temperature = 20.64
Bag = 44 , Depth = 1853.38 , Temperature = 19.7606
Bag = 45 , Depth = 1832.57 , Temperature = 19.7606
Bag = 46 , Depth = 1834.61 , Temperature = 20.1514
Bag = 47 , Depth = 1850.88 , Temperature = 20.0537
Bag = 48 , Depth = 1848.48 , Temperature = 20.1514
Bag = 49 , Depth = 1842.24 , Temperature = 18.8813
Bag = 50 , Depth = 1856.67 , Temperature = 18.7836
0417200716
Bag = 1 , Depth = 1833.22 , Temperature = 18.3928
Bag = 2 , Depth = 1838.94 , Temperature = 18.5882
Bag = 3 , Depth = 1861.04 , Temperature = 20.8354
Bag = 4 , Depth = 1838.09 , Temperature = 20.9331
Bag = 5 , Depth = 1855.52 , Temperature = 20.4446
Bag = 6 , Depth = 1844.14 , Temperature = 20.8354
Bag = 7 , Depth = 1855.93 , Temperature = 20.3468
Bag = 8 , Depth = 1846.29 , Temperature = 20.8354
Bag = 9 , Depth = 1855.08 , Temperature = 24.3527
Bag = 10 , Depth = 1849.4 , Temperature = 20.64
Bag = 11 , Depth = 1846.34 , Temperature = 20.3468
Bag = 12 , Depth = 1848.77 , Temperature = 19.956
Bag = 13 , Depth = 1851.46 , Temperature = 20.7377
Bag = 14 , Depth = 1831.46 , Temperature = 20.2491
Bag = 15 , Depth = 1848.65 , Temperature = 20.1514
Bag = 16 , Depth = 1846.84 , Temperature = 20.1514
Bag = 17 , Depth = 1851.46 , Temperature = 20.3468
Bag = 18 , Depth = 1837.27 , Temperature = 21.1285
Bag = 19 , Depth = 1834.26 , Temperature = 20.9086
Bag = 20 , Depth = 1854 , Temperature = 21.1285
Bag = 21 , Depth = 1862 , Temperature = 21.2262
Bag = 22 , Depth = 1843.75 , Temperature = 20.3468
Bag = 23 , Depth = 1840.18 , Temperature = 20.5423
Bag = 24 , Depth = 1847.11 , Temperature = 21.617
Bag = 25 , Depth = 1841.05 , Temperature = 20.4446
Bag = 26 , Depth = 1917.52 , Temperature = 20.7377
Bag = 27 , Depth = 1848.26 , Temperature = 21.1285
Bag = 28 , Depth = 1845.71 , Temperature = 21.1285
Bag = 29 , Depth = 1840.84 , Temperature = 20.7377
Bag = 30 , Depth = 1859.76 , Temperature = 20.5423
Bag = 31 , Depth = 1849.39 , Temperature = 20.9331
Bag = 32 , Depth = 1856.38 , Temperature = 21.0308
Bag = 33 , Depth = 1837.25 , Temperature = 23.8642
Bag = 34 , Depth = 1845.91 , Temperature = 20.8354
Bag = 35 , Depth = 1859.9 , Temperature = 19.4675
Bag = 36 , Depth = 1853.72 , Temperature = 19.5652
Bag = 37 , Depth = 1833.41 , Temperature = 20.64
Bag = 38 , Depth = 1854.07 , Temperature = 21.0308
Bag = 39 , Depth = 1851.23 , Temperature = 20.5423
Bag = 40 , Depth = 1833.45 , Temperature = 20.2491
Bag = 41 , Depth = 1836.21 , Temperature = 20.3468
Bag = 42 , Depth = 1834.58 , Temperature = 20.1514
Bag = 43 , Depth = 1839.68 , Temperature = 20.7328
Bag = 44 , Depth = 1851.42 , Temperature = 19.7606
Bag = 45 , Depth = 1828.98 , Temperature = 19.7606
Bag = 46 , Depth = 1830.97 , Temperature = 20.1514
Bag = 47 , Depth = 1849.32 , Temperature = 20.0537
Bag = 48 , Depth = 1848.2 , Temperature = 20.1514
Bag = 49 , Depth = 1843.15 , Temperature = 18.8813
Bag = 50 , Depth = 1855.66 , Temperature = 18.7836
0417200723
Bag = 1 , Depth = 1840.62 , Temperature = 18.3928
Bag = 2 , Depth = 1839.14 , Temperature = 18.5882
Bag = 3 , Depth = 1864.23 , Temperature = 20.8354
Bag = 4 , Depth = 1842.18 , Temperature = 20.9331
Bag = 5 , Depth = 1855 , Temperature = 20.4446
Bag = 6 , Depth = 1844.7 , Temperature = 20.8354
Bag = 7 , Depth = 1854.84 , Temperature = 20.3468
Bag = 8 , Depth = 1844.39 , Temperature = 20.8354
Bag = 9 , Depth = 1855.35 , Temperature = 24.3527
Bag = 10 , Depth = 1855.38 , Temperature = 20.64
Bag = 11 , Depth = 1845.58 , Temperature = 20.3468
Bag = 12 , Depth = 1848.69 , Temperature = 19.956
Bag = 13 , Depth = 1850.57 , Temperature = 20.7377
Bag = 14 , Depth = 1831.94 , Temperature = 20.2491
Bag = 15 , Depth = 1846.87 , Temperature = 20.1514
Bag = 16 , Depth = 1845.74 , Temperature = 20.1514
Bag = 17 , Depth = 1853.09 , Temperature = 20.3468
Bag = 18 , Depth = 1837.07 , Temperature = 21.1285
Bag = 19 , Depth = 1834.7 , Temperature = 20.9331
Bag = 20 , Depth = 1855.05 , Temperature = 21.1285
Bag = 21 , Depth = 1862.64 , Temperature = 21.3239
Bag = 22 , Depth = 1846.25 , Temperature = 20.3468
Bag = 23 , Depth = 1843.6 , Temperature = 20.64
Bag = 24 , Depth = 1847.72 , Temperature = 21.7147
Bag = 25 , Depth = 1840.81 , Temperature = 20.4446
Bag = 26 , Depth = 1913.72 , Temperature = 20.7377
Bag = 27 , Depth = 1846.92 , Temperature = 21.1627
Bag = 28 , Depth = 1844.3 , Temperature = 21.1285
Bag = 29 , Depth = 1842.25 , Temperature = 20.7377
Bag = 30 , Depth = 1863.02 , Temperature = 20.5423
Bag = 31 , Depth = 1848.58 , Temperature = 20.9331
Bag = 32 , Depth = 1856.63 , Temperature = 21.0454
Bag = 33 , Depth = 1838.66 , Temperature = 23.8642
Bag = 34 , Depth = 1847.12 , Temperature = 20.8354
Bag = 35 , Depth = 1859.98 , Temperature = 19.4675
Bag = 36 , Depth = 1855.71 , Temperature = 19.5652
Bag = 37 , Depth = 1832.96 , Temperature = 20.64
Bag = 38 , Depth = 1852.45 , Temperature = 21.0308
Bag = 39 , Depth = 1853.29 , Temperature = 20.5423
Bag = 40 , Depth = 1831.59 , Temperature = 20.2491
Bag = 41 , Depth = 1831.36 , Temperature = 20.3468
Bag = 42 , Depth = 1839.75 , Temperature = 20.1514
Bag = 43 , Depth = 1834.36 , Temperature = 20.64
Bag = 44 , Depth = 1854.14 , Temperature = 19.7606
Bag = 45 , Depth = 1833.34 , Temperature = 19.7606
Bag = 46 , Depth = 1831.3 , Temperature = 20.1514
Bag = 47 , Depth = 1848.7 , Temperature = 20.0537
Bag = 48 , Depth = 1849.41 , Temperature = 20.1514
Bag = 49 , Depth = 1840.3 , Temperature = 18.979
Bag = 50 , Depth = 1853.72 , Temperature = 18.7836
0417200730
Bag = 1 , Depth = 1840.26 , Temperature = 18.3928
Bag = 2 , Depth = 1839.79 , Temperature = 18.5882
Bag = 3 , Depth = 1864.68 , Temperature = 20.8354
Bag = 4 , Depth = 1840.92 , Temperature = 20.9331
Bag = 5 , Depth = 1855.56 , Temperature = 20.4446
Bag = 6 , Depth = 1841.88 , Temperature = 20.8354
Bag = 7 , Depth = 1854.96 , Temperature = 20.3468
Bag = 8 , Depth = 1843.71 , Temperature = 20.8354
Bag = 9 , Depth = 1855.56 , Temperature = 24.3527
Bag = 10 , Depth = 1853.44 , Temperature = 20.5423
Bag = 11 , Depth = 1845.74 , Temperature = 20.3468
Bag = 12 , Depth = 1848.79 , Temperature = 19.956
Bag = 13 , Depth = 1848.55 , Temperature = 20.7377
Bag = 14 , Depth = 1827.61 , Temperature = 20.2491
Bag = 15 , Depth = 1848.12 , Temperature = 20.1514
Bag = 16 , Depth = 1848.31 , Temperature = 20.1514
Bag = 17 , Depth = 1854 , Temperature = 20.4446
Bag = 18 , Depth = 1835.01 , Temperature = 21.1285
Bag = 19 , Depth = 1836.36 , Temperature = 20.9331
Bag = 20 , Depth = 1854.53 , Temperature = 21.1285
Bag = 21 , Depth = 1860.66 , Temperature = 21.3239
Bag = 22 , Depth = 1847.31 , Temperature = 20.3468
Bag = 23 , Depth = 1845.35 , Temperature = 20.64
Bag = 24 , Depth = 1842.75 , Temperature = 21.7147
Bag = 25 , Depth = 1842.32 , Temperature = 20.4446
Bag = 26 , Depth = 1917.63 , Temperature = 20.7377
Bag = 27 , Depth = 1848.34 , Temperature = 21.1285
Bag = 28 , Depth = 1845.91 , Temperature = 21.0308
Bag = 29 , Depth = 1843.18 , Temperature = 20.7377
Bag = 30 , Depth = 1861.89 , Temperature = 20.5423
Bag = 31 , Depth = 1849.02 , Temperature = 20.9331
Bag = 32 , Depth = 1855.86 , Temperature = 21.0308
Bag = 33 , Depth = 1839.36 , Temperature = 23.8642
Bag = 34 , Depth = 1844.98 , Temperature = 20.7377
Bag = 35 , Depth = 1857.23 , Temperature = 19.4675
Bag = 36 , Depth = 1855.31 , Temperature = 19.5652
Bag = 37 , Depth = 1833.89 , Temperature = 20.64
Bag = 38 , Depth = 1855.85 , Temperature = 21.0308
Bag = 39 , Depth = 1848.34 , Temperature = 20.5423
Bag = 40 , Depth = 1834.74 , Temperature = 20.2491
Bag = 41 , Depth = 1835.8 , Temperature = 20.3468
Bag = 42 , Depth = 1839.4 , Temperature = 20.1514
Bag = 43 , Depth = 1838.86 , Temperature = 20.7377
Bag = 44 , Depth = 1852.09 , Temperature = 19.7606
Bag = 45 , Depth = 1831.77 , Temperature = 19.7606
Bag = 46 , Depth = 1833.56 , Temperature = 20.1514
Bag = 47 , Depth = 1849.16 , Temperature = 20.0537
Bag = 48 , Depth = 1848.2 , Temperature = 20.1514
Bag = 49 , Depth = 1841.07 , Temperature = 18.979
Bag = 50 , Depth = 1857.35 , Temperature = 18.7836
0417200736
Bag = 1 , Depth = 1839.61 , Temperature = 18.3928
Bag = 2 , Depth = 1837.81 , Temperature = 18.5882
Bag = 3 , Depth = 1864.6 , Temperature = 20.8354
Bag = 4 , Depth = 1842.58 , Temperature = 20.9331
Bag = 5 , Depth = 1854.59 , Temperature = 20.4446
Bag = 6 , Depth = 1841.67 , Temperature = 20.8354
Bag = 7 , Depth = 1851.97 , Temperature = 20.3468
Bag = 8 , Depth = 1847.62 , Temperature = 20.8354
Bag = 9 , Depth = 1855.4 , Temperature = 24.3527
Bag = 10 , Depth = 1851.1 , Temperature = 20.64
Bag = 11 , Depth = 1841.23 , Temperature = 20.3468
Bag = 12 , Depth = 1848.58 , Temperature = 19.956
Bag = 13 , Depth = 1850.29 , Temperature = 20.7377
Bag = 14 , Depth = 1829.61 , Temperature = 20.2491
Bag = 15 , Depth = 1845.35 , Temperature = 20.1514
Bag = 16 , Depth = 1847.34 , Temperature = 20.1514
Bag = 17 , Depth = 1850.89 , Temperature = 20.3468
Bag = 18 , Depth = 1835.54 , Temperature = 21.1285
Bag = 19 , Depth = 1833.37 , Temperature = 20.9331
Bag = 20 , Depth = 1856.43 , Temperature = 21.2066
Bag = 21 , Depth = 1858.61 , Temperature = 21.3239
Bag = 22 , Depth = 1841.94 , Temperature = 20.3468
Bag = 23 , Depth = 1845.59 , Temperature = 20.64
Bag = 24 , Depth = 1847.64 , Temperature = 21.7147
Bag = 25 , Depth = 1841.2 , Temperature = 20.4446
Bag = 26 , Depth = 1913.64 , Temperature = 20.7377
Bag = 27 , Depth = 1847.85 , Temperature = 21.1285
Bag = 28 , Depth = 1841.75 , Temperature = 21.0308
Bag = 29 , Depth = 1843.67 , Temperature = 20.7377
Bag = 30 , Depth = 1862.33 , Temperature = 20.5423
Bag = 31 , Depth = 1844.54 , Temperature = 20.9331
Bag = 32 , Depth = 1850.57 , Temperature = 21.0308
Bag = 33 , Depth = 1839.1 , Temperature = 23.8642
Bag = 34 , Depth = 1845.15 , Temperature = 20.8012
Bag = 35 , Depth = 1859.62 , Temperature = 19.5652
Bag = 36 , Depth = 1857.37 , Temperature = 19.5652
Bag = 37 , Depth = 1830.69 , Temperature = 20.64
Bag = 38 , Depth = 1855.36 , Temperature = 21.0308
Bag = 39 , Depth = 1849.06 , Temperature = 20.5423
Bag = 40 , Depth = 1834.14 , Temperature = 20.1514
Bag = 41 , Depth = 1836.21 , Temperature = 20.3468
Bag = 42 , Depth = 1836.67 , Temperature = 20.1514
Bag = 43 , Depth = 1839.18 , Temperature = 20.6448
Bag = 44 , Depth = 1848.31 , Temperature = 19.7606
Bag = 45 , Depth = 1832.98 , Temperature = 19.7606
Bag = 46 , Depth = 1834.97 , Temperature = 20.083
Bag = 47 , Depth = 1850.03 , Temperature = 20.0537
Bag = 48 , Depth = 1847.31 , Temperature = 20.1514
Bag = 49 , Depth = 1843.18 , Temperature = 18.979
Bag = 50 , Depth = 1855.25 , Temperature = 18.7836
0417200743
Bag = 1 , Depth = 1840.38 , Temperature = 18.3928
Bag = 2 , Depth = 1839.3 , Temperature = 18.6468
Bag = 3 , Depth = 1863.67 , Temperature = 20.8354
Bag = 4 , Depth = 1841.48 , Temperature = 20.9331
Bag = 5 , Depth = 1854.72 , Temperature = 20.4446
Bag = 6 , Depth = 1845.43 , Temperature = 20.8354
Bag = 7 , Depth = 1852.49 , Temperature = 20.4446
Bag = 8 , Depth = 1848.35 , Temperature = 20.9331
Bag = 9 , Depth = 1853.1 , Temperature = 24.3527
Bag = 10 , Depth = 1854 , Temperature = 20.64
Bag = 11 , Depth = 1843.89 , Temperature = 20.3468
Bag = 12 , Depth = 1847.88 , Temperature = 19.956
Bag = 13 , Depth = 1850.57 , Temperature = 20.7377
Bag = 14 , Depth = 1830.08 , Temperature = 20.2491
Bag = 15 , Depth = 1847.96 , Temperature = 20.1514
Bag = 16 , Depth = 1844.76 , Temperature = 20.2491
Bag = 17 , Depth = 1853.69 , Temperature = 20.3468
Bag = 18 , Depth = 1835.41 , Temperature = 21.1285
Bag = 19 , Depth = 1835.87 , Temperature = 20.9331
Bag = 20 , Depth = 1856.28 , Temperature = 21.2262
Bag = 21 , Depth = 1858.23 , Temperature = 21.2262
Bag = 22 , Depth = 1847.77 , Temperature = 20.3468
Bag = 23 , Depth = 1845.35 , Temperature = 20.64
Bag = 24 , Depth = 1848.81 , Temperature = 21.7147
Bag = 25 , Depth = 1840.68 , Temperature = 20.3468
Bag = 26 , Depth = 1916.06 , Temperature = 20.7377
Bag = 27 , Depth = 1842.18 , Temperature = 21.1285
Bag = 28 , Depth = 1844.06 , Temperature = 21.0308
Bag = 29 , Depth = 1845.08 , Temperature = 20.7377
Bag = 30 , Depth = 1861.22 , Temperature = 20.5423
Bag = 31 , Depth = 1845.95 , Temperature = 20.9331
Bag = 32 , Depth = 1856.91 , Temperature = 21.0308
Bag = 33 , Depth = 1839.26 , Temperature = 23.8642
Bag = 34 , Depth = 1844.98 , Temperature = 20.7377
Bag = 35 , Depth = 1862.4 , Temperature = 19.5652
Bag = 36 , Depth = 1858.46 , Temperature = 19.5652
Bag = 37 , Depth = 1833.49 , Temperature = 20.64
Bag = 38 , Depth = 1856.65 , Temperature = 21.0308
Bag = 39 , Depth = 1852.52 , Temperature = 20.5423
Bag = 40 , Depth = 1833.49 , Temperature = 20.1514
Bag = 41 , Depth = 1832.94 , Temperature = 20.3468
Bag = 42 , Depth = 1839.08 , Temperature = 20.1514
Bag = 43 , Depth = 1839.1 , Temperature = 20.64
Bag = 44 , Depth = 1853.94 , Temperature = 19.7606
Bag = 45 , Depth = 1832.13 , Temperature = 19.7606
Bag = 46 , Depth = 1834.69 , Temperature = 20.0537
Bag = 47 , Depth = 1850.23 , Temperature = 20.0537
Bag = 48 , Depth = 1848.93 , Temperature = 20.0537
Bag = 49 , Depth = 1842.78 , Temperature = 18.979
Bag = 50 , Depth = 1856.8 , Temperature = 18.7836
0417200750
Bag = 1 , Depth = 1839.41 , Temperature = 18.3928
Bag = 2 , Depth = 1838.38 , Temperature = 18.6859
Bag = 3 , Depth = 1864.03 , Temperature = 20.8354
Bag = 4 , Depth = 1839.68 , Temperature = 20.9331
Bag = 5 , Depth = 1852.62 , Temperature = 20.4446
Bag = 6 , Depth = 1845.15 , Temperature = 20.8354
Bag = 7 , Depth = 1851.97 , Temperature = 20.3468
Bag = 8 , Depth = 1848.47 , Temperature = 20.9331
Bag = 9 , Depth = 1851.59 , Temperature = 24.3527
Bag = 10 , Depth = 1852.75 , Temperature = 20.64
Bag = 11 , Depth = 1844.74 , Temperature = 20.3468
Bag = 12 , Depth = 1849.33 , Temperature = 20.0537
Bag = 13 , Depth = 1847.5 , Temperature = 20.7377
Bag = 14 , Depth = 1831.2 , Temperature = 20.2491
Bag = 15 , Depth = 1844.22 , Temperature = 20.1514
Bag = 16 , Depth = 1848.05 , Temperature = 20.2491
Bag = 17 , Depth = 1853.13 , Temperature = 20.4446
Bag = 18 , Depth = 1836.63 , Temperature = 21.1285
Bag = 19 , Depth = 1836.24 , Temperature = 20.9331
Bag = 20 , Depth = 1855.62 , Temperature = 21.2262
Bag = 21 , Depth = 1862 , Temperature = 21.3239
Bag = 22 , Depth = 1847.06 , Temperature = 20.3468
Bag = 23 , Depth = 1844.5 , Temperature = 20.7377
Bag = 24 , Depth = 1846.22 , Temperature = 21.7147
Bag = 25 , Depth = 1838.11 , Temperature = 20.4446
Bag = 26 , Depth = 1912.18 , Temperature = 20.7377
Bag = 27 , Depth = 1846.68 , Temperature = 21.1285
Bag = 28 , Depth = 1846.44 , Temperature = 21.0308
Bag = 29 , Depth = 1843.91 , Temperature = 20.7377
Bag = 30 , Depth = 1860.87 , Temperature = 20.5423
Bag = 31 , Depth = 1848.46 , Temperature = 20.9331
Bag = 32 , Depth = 1857.19 , Temperature = 21.0308
Bag = 33 , Depth = 1836.57 , Temperature = 23.8642
